Date_Location,LAT_datum_mean,HAT_datum_mean
2003.07.26_-12.182_136.782,-1.5030288696289062,1.2797521209716798
2003.10.31_-32.444_152.528,-0.872464370727539,1.0950189971923827
2003.11.01_-32.435_152.526,-0.872464370727539,1.0950189971923827
2003.11.30_-33.961_115.077,-0.5069694137573242,0.5164125823974609
2003.12.08_-38.271_144.559,-1.4748703002929688,1.3302980041503907
2004.01.12_-34.597_150.9,-0.854715576171875,1.0285357666015624
2004.01.25_-33.136_115.721,-0.4746941375732422,0.4866054916381836
2004.02.11_-33.106_151.645,-0.8721678924560546,1.0741928100585938
2004.02.16_-28.179_153.537,-0.8929218292236328,1.1779092407226563
2004.02.21_-31.967_152.583,-0.8756861114501953,1.1142408752441406
2004.03.06_34.52_-105.87,-3.4584860229492187,3.4763803100585937
2004.04.26_-32.181_152.512,-0.8735292816162109,1.1116001892089844
2004.06.10_-33.321_115.638,-0.4827304458618164,0.4932203674316406
2004.06.26_-31.929_115.755,-0.43631591796875,0.46526737213134767
2004.07.10_-33.875_114.986,-0.4978323745727539,0.5088227462768554
2004.07.19_-31.874_115.753,-0.4369647216796875,0.4655389404296875
2004.08.03_-28.647_153.602,-0.8891409301757812,1.1658721160888672
2004.09.25_-16.416_145.771,-1.4930741882324219,1.5499710083007812
2004.10.21_-32.805_151.961,-0.8735684204101563,1.0794224548339844
2004.12.11_-16.21_145.881,-1.4089253234863282,1.4695628356933594
2004.12.16_-34.945_138.504,-1.1855183410644532,1.3907000732421875
2005.01.14_-38.36_144.769,-1.4798466491699218,1.3315963745117188
2005.01.19_-38.173_144.873,-0.6526578521728515,0.5670961380004883
2005.02.26_-26.895_152.319,-0.941897201538086,1.2162120056152343
2005.04.16_-12.111_136.811,-1.5329310607910156,1.3192037963867187
2005.04.16_-33.905_151.261,-0.8615251159667969,1.0466612243652345
2005.04.17_-34.921_150.723,-0.8516280364990234,1.0206987762451172
2005.04.25_-36.443_150.061,-0.8329440307617187,0.9778659820556641
2005.05.15_-19.259_146.817,-1.782685546875,1.8890960693359375
2005.08.24_-34.982_138.516,-1.1855183410644532,1.3907000732421875
2005.09.04_-34.914_135.686,-0.5190165710449218,0.7080857849121094
2005.09.07_-30.29_153.119,-0.875968246459961,1.1318302154541016
2005.09.23_-31.894_115.755,-0.4369647216796875,0.4655389404296875
2005.09.24_-35.775_137.214,-0.4745694351196289,0.7141273498535157
2005.09.27_-33.981_151.243,-0.8599078369140625,1.0429801177978515
2005.11.25_-37.835_144.96,-0.6727967071533203,0.5962227249145508
2005.11.25_-38.474_145.022,-1.540248565673828,1.4043951416015625
2005.12.05_-34.58_138.482,-1.3927157592773438,1.5918521118164062
2005.12.11_-16.101_145.838,-1.4315730285644532,1.4921688842773437
2006.01.07_-27.397_153.454,-1.3414436340332032,1.606509246826172
2006.01.15_-31.934_115.764,-0.43631591796875,0.46526737213134767
2006.02.12_-25.257_152.818,-1.7324461364746093,1.9905058288574218
2006.02.12_-35.024_138.517,-1.1855183410644532,1.3907000732421875
2006.02.13_-26.799_153.133,-0.9471244049072266,1.2240269470214844
2006.03.15_-33.892_151.261,-0.8615251159667969,1.0466612243652345
2006.04.11_-32.931_151.786,-0.8734986114501954,1.0784809112548828
2006.05.02_-26.791_153.139,-0.9471244049072266,1.2240269470214844
2006.06.05_-35.6_138.496,-0.549876937866211,0.7171044158935547
2006.08.29_-35.848_137.751,-0.5675564575195312,0.7531685638427734
2006.12.18_-38.368_144.285,-1.4305735778808595,1.2872817993164063
2007.01.09_-32.387_152.523,-0.8732183837890625,1.0996175384521485
2007.01.19_-28.556_153.544,-0.8889581298828125,1.1653212738037109
2007.01.23_-37.502_149.978,-0.8365538024902344,0.9591891479492187
2007.02.03_-33.37_151.486,-0.8683502197265625,1.0624525451660156
2007.03.12_-24.85_152.351,-1.447738037109375,1.7263267517089844
2007.03.20_-28.498_153.547,-0.8889581298828125,1.1653212738037109
2007.04.26_-16.517_139.406,-1.7191497802734375,1.8301387023925781
2007.05.08_-28.252_153.575,-0.8898392486572265,1.171876449584961
2007.05.12_-38.369_142.498,-0.6202348709106446,0.5843559646606445
2007.06.05_-33.37_151.486,-0.8683502197265625,1.0624525451660156
2007.07.19_-12.089_96.884,-0.5434947204589844,0.7452489471435547
2007.10.13_-10.601_142.231,-1.7100787353515625,1.8629246520996094
2007.10.15_-28.647_153.602,-0.8891409301757812,1.1658721160888672
2007.11.08_-28.636_153.634,-0.8891409301757812,1.1658721160888672
2007.11.18_-20.673_117.147,-2.817133483886719,2.773287658691406
2007.12.14_-33.892_151.261,-0.8615251159667969,1.0466612243652345
2007.12.15_-27.834_153.421,-0.8966831207275391,1.1896378326416015
2007.12.18_-32.679_152.176,-0.8727862548828125,1.0824812316894532
2008.01.27_-28.167_153.533,-0.8929218292236328,1.1779092407226563
2008.02.07_-36.406_150.075,-0.833930892944336,0.9797919464111328
2008.04.08_-28.873_153.59,-0.8866371154785156,1.1665674591064452
2008.04.17_-28.168_153.552,-0.8929218292236328,1.1779092407226563
2008.04.20_-31.186_152.913,-0.8722132110595703,1.1230684661865233
2008.05.10_-35.027_117.884,-0.5100648880004883,0.5887093353271484
2008.07.30_-37.471_144.785,-0.6694382476806641,0.5948576736450195
2008.08.30_-28.652_153.628,-0.8891409301757812,1.1658721160888672
2008.09.07_-28.64_153.627,-0.8891409301757812,1.1658721160888672
2008.09.15_-11.176_132.531,-1.4677449035644532,1.101934356689453
2008.10.11_-33.031_151.56,-0.8721678924560546,1.0741928100585938
2008.10.12_-12.463_130.846,-4.147141418457031,3.76570556640625
2008.10.22_-33.795_151.285,-0.8621099853515625,1.0487445831298827
2008.11.09_-34.786_138.494,-1.3121221923828126,1.5130508422851563
2008.12.06_-37.141_150.005,-0.827169189453125,0.9762434387207031
2008.12.27_-32.352_115.742,-0.4327439880371094,0.4610045623779297
2008.12.27_-32.435_152.526,-0.872464370727539,1.0950189971923827
2008.12.27_-33.746_151.304,-0.8621099853515625,1.0487445831298827
2008.12.27_-42.318_148.282,-0.7486802673339844,0.7179875946044922
2008.12.30_-32.352_115.742,-0.4327439880371094,0.4610045623779297
2009.01.11_-28.2_153.567,-0.8929218292236328,1.1779092407226563
2009.01.11_-41.249_148.293,-0.7900019073486328,0.8286503601074219
2009.01.12_-34.527_150.874,-0.8555808258056641,1.0318485260009767
2009.01.18_-38.333_142.354,-0.6144263076782227,0.5846691131591797
2009.01.24_-35.76_150.205,-0.8411076354980469,0.9921428680419921
2009.02.07_-29.689_153.313,-0.8867608642578125,1.1520135498046875
2009.02.07_-32.379_152.529,-0.8732183837890625,1.0996175384521485
2009.02.11_-33.864_151.217,-0.8615251159667969,1.0466612243652345
2009.02.12_-33.891_151.277,-0.8615251159667969,1.0466612243652345
2009.02.18_-31.454_152.931,-0.8706361389160157,1.1227922058105468
2009.02.22_-16.416_145.771,-1.4930741882324219,1.5499710083007812
2009.03.01_-33.63_151.33,-0.8662629699707032,1.0545095825195312
2009.03.16_-32.006_115.507,-0.43395423889160156,0.46272380828857423
2009.03.19_-35.714_150.179,-0.8411076354980469,0.9921428680419921
2009.03.19_-35.845_150.169,-0.8404852294921875,0.9893132019042968
2009.03.20_-33.353_151.501,-0.8690522766113281,1.0650308227539063
2009.04.12_-32.75_152.163,-0.8727862548828125,1.0824812316894532
2009.06.27_-34.77_150.813,-0.8547678375244141,1.0267119598388672
2009.07.30_-28.726_153.598,-0.8881761169433594,1.1683778381347656
2009.10.28_-28.8_153.583,-0.8868402099609375,1.1673131561279297
2009.10.30_-38.361_141.604,-0.5882035446166992,0.5955762481689453
2009.11.08_-35.537_138.232,-0.9045933532714844,1.1030945587158203
2009.12.12_-32.674_152.186,-0.8730908203125,1.0842546844482421
2009.12.13_-33.859_151.278,-0.8615251159667969,1.0466612243652345
2009.12.20_-26.615_153.114,-0.9415785980224609,1.215576171875
2009.12.26_-33.465_151.435,-0.8683502197265625,1.0624525451660156
2010.01.09_-10.58_142.219,-1.7100787353515625,1.8629246520996094
2010.01.22_-38.15_144.362,-0.6876174926757812,0.6239764022827149
2010.01.27_-20.918_142.703,-2.096474304199219,2.3064971923828126
2010.02.06_-29.43_153.363,-0.8917601013183594,1.165411376953125
2010.02.11_-33.68_151.314,-0.8651046752929688,1.0526553344726564
2010.02.13_-20.35_148.932,-2.0532640075683593,2.549216613769531
2010.05.18_-31.315_152.977,-0.8715775299072266,1.1220252227783203
2010.06.06_-35.017_116.862,-0.4962996673583984,0.5372630310058594
2010.08.08_-31.186_152.913,-0.8722132110595703,1.1230684661865233
2010.08.10_-19.209_146.768,-1.8213923645019532,1.926923828125
2010.08.17_-33.861_114.986,-0.4978323745727539,0.5088227462768554
2010.09.13_-31.253_146.921,-0.8662629699707032,1.0545095825195312
2010.10.09_-30.081_153.196,-0.8833928680419922,1.141236572265625
2010.10.23_-30.828_115.188,-0.4381489944458008,0.46111953735351563
2010.10.30_-32.204_115.678,-0.4325211715698242,0.46157360076904297
2010.11.12_-32.204_115.678,-0.4325211715698242,0.46157360076904297
2011.01.03_-33.653_115.345,-0.4863142395019531,0.49798198699951174
2011.01.20_-28.277_153.573,-0.8898392486572265,1.171876449584961
2011.02.12_-21.931_114.124,-1.1290065002441407,1.0752294921875
2011.02.13_-26.407_153.105,-0.942259292602539,1.2168733978271484
2011.02.17_-34.727_135.158,-0.520358772277832,0.7016387176513672
2011.02.28_-20.918_142.703,-2.096474304199219,2.3064971923828126
2011.03.10_-28.652_153.628,-0.8891409301757812,1.1658721160888672
2011.03.16_-32.679_152.176,-0.8727862548828125,1.0824812316894532
2011.03.23_-31.844_152.727,-0.873302001953125,1.1177643585205077
2011.08.28_-18.693_146.52,-1.8044876098632812,1.9044821166992187
2011.09.04_-33.543_115.039,-0.487705192565918,0.49474563598632815
2011.10.09_-31.994_115.751,-0.435899543762207,0.46491676330566406
2011.10.19_-37.89_144.985,-0.6727967071533203,0.5962227249145508
2011.10.22_-32.006_115.507,-0.43395423889160156,0.46272380828857423
2011.11.28_-26.481_153.096,-0.9415087890625,1.2157884979248046
2011.12.02_-28.726_153.598,-0.8881761169433594,1.1683778381347656
2011.12.07_-33.95_151.244,-0.8606995391845703,1.0447637939453125
2011.12.11_-29.479_153.359,-0.8904793548583985,1.1617720794677735
2012.01.02_-28.317_153.533,-0.8889710235595704,1.1685575103759767
2012.01.03_-33.461_151.438,-0.8683502197265625,1.0624525451660156
2012.01.18_-33.02_151.709,-0.8728636169433593,1.0772764587402344
2012.02.06_-26.757_153.126,-0.9431330871582031,1.2188253021240234
2012.02.25_-32.616_152.314,-0.8733307647705079,1.0862841796875
2012.03.06_-37.821_144.958,-0.6727967071533203,0.5962227249145508
2012.03.20_-28.053_153.441,-0.8965574645996094,1.1849622344970703
2012.03.22_-27.71_114.165,-0.4932524490356445,0.519564094543457
2012.03.31_-33.467_115.56,-0.48529083251953126,0.4962222671508789
2012.04.11_-35.237_136.897,-0.49566455841064455,0.6933939361572266
2012.06.03_-33.02_151.709,-0.8728636169433593,1.0772764587402344
2012.06.12_-38.619_142.996,-0.6942464447021485,0.6148826599121093
2012.06.20_-31.779_115.733,-0.4383910369873047,0.4657600784301758
2012.06.22_-43.63_146.79,-0.6317258071899414,0.5426812362670899
2012.07.07_-38.283_144.6,-1.4889448547363282,1.3381590270996093
2012.07.14_-30.828_115.188,-0.4381489944458008,0.46111953735351563
2012.07.31_-32.797_134.211,-0.7627053833007813,1.0098590087890624
2012.08.11_-31.76_115.733,-0.4383910369873047,0.4657600784301758
2012.10.02_-31.779_115.733,-0.4383910369873047,0.4657600784301758
2012.11.27_-26.682_153.118,-0.941897201538086,1.2162120056152343
2012.12.02_-35.272_150.516,-0.8454113006591797,1.0022213745117188
2012.12.19_-31.878_115.752,-0.4369647216796875,0.4655389404296875
2012.12.28_-31.735_152.792,-0.872219467163086,1.1172157287597657
2012.12.30_-33.746_151.304,-0.8621099853515625,1.0487445831298827
2013.01.05_-20.385_116.876,-2.3842848205566405,2.355214080810547
2013.01.21_-26.807_153.132,-0.9471244049072266,1.2240269470214844
2013.01.25_-26.365_152.968,-0.9437657165527343,1.2187022399902343
2013.01.26_-38.385_141.565,-0.5818222045898438,0.5959942626953125
2013.03.10_-28.802_114.619,-0.47689582824707033,0.4987537384033203
2013.04.02_-31.951_115.86,-0.43631591796875,0.46526737213134767
2013.04.21_-31.844_152.727,-0.873302001953125,1.1177643585205077
2013.04.28_-30.157_153.15,-0.8831946563720703,1.138968505859375
2013.06.06_-35.071_150.783,-0.8486609649658203,1.0114490509033203
2013.07.02_-38.474_145.022,-1.540248565673828,1.4043951416015625
2013.08.25_-31.253_146.921,-0.8662629699707032,1.0545095825195312
2013.10.24_-33.71_151.303,-0.8651046752929688,1.0526553344726564
2013.10.26_-31.812_115.709,-0.43754703521728516,0.465466194152832
2013.10.28_-22.096_113.889,-0.8253414916992188,0.8297767639160156
2013.11.12_-31.878_115.752,-0.4369647216796875,0.4655389404296875
2013.11.23_-33.864_114.988,-0.4978323745727539,0.5088227462768554
2013.11.30_-30.238_153.152,-0.8831208801269531,1.1386772918701171
2013.12.05_-31.454_152.931,-0.8706361389160157,1.1227922058105468
2014.01.26_-33.529_151.308,-0.8662629699707032,1.0545095825195312
2014.02.08_-35.152_137.685,-0.870048828125,1.0813949584960938
2014.03.12_-31.479_152.93,-0.8706361389160157,1.1227922058105468
2014.03.18_-28.8_153.583,-0.8868402099609375,1.1673131561279297
2014.03.18_-38.368_144.285,-1.4305735778808595,1.2872817993164063
2014.03.29_-32.607_115.64,-0.43359607696533203,0.4594403076171875
2014.04.03_-36.736_149.967,-0.8274745178222657,0.9729739379882812
2014.05.14_-34.333_135.75,-0.6303927993774414,0.9010382080078125
2014.05.22_-32.771_151.999,-0.8730878448486328,1.0808245849609375
2014.05.27_-27.997_153.42,-0.8968395233154297,1.1862823486328125
2014.06.01_-34.77_150.813,-0.8547678375244141,1.0267119598388672
2014.06.09_-35.631_138.467,-0.5263260269165039,0.7015009307861328
2014.06.17_-17.947_122.231,-4.810763854980468,4.874821472167969
2014.06.18_-35.514_138.708,-0.5677129745483398,0.7340298461914062
2014.09.09_-28.64_153.627,-0.8891409301757812,1.1658721160888672
2014.10.02_-33.836_121.984,-0.5076144409179687,0.6444322967529297
2014.10.11_-33.584_115.09,-0.487705192565918,0.49474563598632815
2014.10.17_-33.465_151.435,-0.8683502197265625,1.0624525451660156
2014.10.30_-31.992_152.559,-0.8756861114501953,1.1142408752441406
2014.11.10_-30.19_153.15,-0.8831946563720703,1.138968505859375
2014.11.19_-32.052_115.755,-0.4351004028320313,0.4642658233642578
2014.11.29_-32.604_115.63,-0.43359607696533203,0.4594403076171875
2014.12.15_-16.191_145.699,-1.4590480041503906,1.5178468322753906
2014.12.28_-38.199_147.403,-0.7649600219726562,0.8139237976074218
2014.12.29_-35.164_150.65,-0.8473420715332032,1.0063471221923828
2015.01.16_-35.32_150.476,-0.8441047668457031,1.0007308197021485
2015.01.17_-33.052_151.668,-0.8721678924560546,1.0741928100585938
2015.01.24_-35.234_150.53,-0.8454113006591797,1.0022213745117188
2015.01.30_-27.989_153.426,-0.8968395233154297,1.1862823486328125
2015.02.05_-32.947_151.76,-0.8734986114501954,1.0784809112548828
2015.02.08_-28.719_153.612,-0.8881761169433594,1.1683778381347656
2015.02.09_-33.37_151.486,-0.8683502197265625,1.0624525451660156
2015.03.11_-28.644_153.615,-0.8891409301757812,1.1658721160888672
2015.04.11_-35.804_150.226,-0.8425437927246093,0.993175277709961
2015.04.24_-28.634_153.6,-0.8891409301757812,1.1658721160888672
2015.04.25_-34.914_135.686,-0.5190165710449218,0.7080857849121094
2015.05.03_-32.011_152.563,-0.8732811737060547,1.1130268096923828
2015.06.24_-34.962_117.351,-0.5060247421264649,0.5597885131835938
2015.06.25_-32.006_115.507,-0.43395423889160156,0.46272380828857423
2015.06.30_-29.437_153.365,-0.8917601013183594,1.165411376953125
2015.07.02_-28.854_153.587,-0.8866371154785156,1.1665674591064452
2015.07.03_-28.8_153.583,-0.8868402099609375,1.1673131561279297
2015.07.23_-38.251_141.806,-0.5955508422851562,0.5941074752807617
2015.07.25_-42.643_147.978,-0.732027359008789,0.7016661071777344
2015.07.27_-38.217_141.783,-0.5955508422851562,0.5941074752807617
2015.07.31_-29.109_153.422,-0.8919248962402344,1.1726897430419922
2015.08.22_-31.479_152.93,-0.8706361389160157,1.1227922058105468
2015.09.04_-32.068_152.515,-0.8732811737060547,1.1130268096923828
2015.09.08_-33.37_151.486,-0.8683502197265625,1.0624525451660156
2015.09.26_-17.229_146.094,-1.5129347229003907,1.5807850646972657
2015.10.07_-32.604_115.63,-0.43359607696533203,0.4594403076171875
2015.11.10_-28.854_153.587,-0.8866371154785156,1.1665674591064452
2015.12.13_-33.031_151.56,-0.8721678924560546,1.0741928100585938
2015.12.21_-33.891_151.277,-0.8615251159667969,1.0466612243652345
2016.01.02_-23.153_150.905,-2.583948669433594,2.8121994018554686
2016.01.11_-26.807_153.134,-0.9471244049072266,1.2240269470214844
2016.02.04_-33.098_151.658,-0.8721678924560546,1.0741928100585938
2016.02.05_-27.532_153.463,-0.8956623840332031,1.1910102081298828
2016.02.10_-40.93_144.62,-0.5018727111816407,0.6172378540039063
2016.03.03_-37.033_139.741,-0.552247314453125,0.6168231582641601
2016.03.28_-34.05_151.157,-0.8580573272705078,1.0385281372070312
2016.03.30_-34.656_150.856,-0.854715576171875,1.0285357666015624
2016.04.19_-28.641_153.612,-0.8891409301757812,1.1658721160888672
2016.05.31_-32.579_115.654,-0.43346160888671875,0.4606317520141602
2016.06.02_-28.265_153.578,-0.8898392486572265,1.171876449584961
2016.06.05_-31.69_115.706,-0.43866294860839844,0.4656050109863281
2016.07.04_-16.744_145.671,-1.49503173828125,1.5479745483398437
2016.07.20_-27.935_153.433,-0.8968606567382813,1.1874234771728516
2016.07.23_-42.989_147.522,-0.7650376892089844,0.7426953125
2016.07.26_-28.834_153.605,-0.8868402099609375,1.1673131561279297
2016.07.28_-35.027_117.884,-0.5100648880004883,0.5887093353271484
2016.09.05_-33.693_114.986,-0.49083980560302737,0.4997093963623047
2016.09.15_-33.321_115.638,-0.4827304458618164,0.4932203674316406
2016.09.15_-38.367_144.285,-1.4305735778808595,1.2872817993164063
2016.09.17_-38.285_144.459,-1.4542538452148437,1.3114187622070312
2016.09.26_-28.873_153.59,-0.8866371154785156,1.1665674591064452
2016.10.12_-28.834_153.605,-0.8868402099609375,1.1673131561279297
2016.10.15_-26.801_153.141,-0.9471244049072266,1.2240269470214844
2016.10.24_-28.702_153.614,-0.8892627716064453,1.1675648498535156
2016.11.28_-38.268_144.629,-1.4889448547363282,1.3381590270996093
2016.12.01_-32.313_152.518,-0.8739630889892578,1.1038597106933594
2016.12.06_-36.888_149.906,-0.8271729278564454,0.9734864044189453
2016.12.14_-31.878_115.752,-0.4369647216796875,0.4655389404296875
2017.01.03_-36.888_149.906,-0.8271729278564454,0.9734864044189453
2017.01.13_-22.042_149.484,-4.686667785644532,4.7845849609375
2017.02.17_-18.236_146.326,-1.668816375732422,1.7502288818359375
2017.02.24_-32.579_115.654,-0.43346160888671875,0.4606317520141602
2017.02.25_-31.954_115.862,-0.43631591796875,0.46526737213134767
2017.03.19_-34.072_150.718,-0.8563024139404297,1.0347895050048828
2017.04.02_-27.312_153.345,-1.305577392578125,1.5723896789550782
2017.04.17_-33.832_121.997,-0.5076144409179687,0.6444322967529297
2017.05.06_-12.649_141.847,-1.4110360717773438,1.199729232788086
2017.05.27_-29.109_153.422,-0.8919248962402344,1.1726897430419922
2017.06.10_-38.474_145.022,-1.540248565673828,1.4043951416015625
2017.06.11_-33.315_115.637,-0.4827304458618164,0.4932203674316406
2017.07.14_-31.929_115.755,-0.43631591796875,0.46526737213134767
2017.09.10_-20.622_117.184,-2.866119384765625,2.82013916015625
2017.09.10_-29.412_153.365,-0.8917601013183594,1.165411376953125
2017.09.14_-33.861_121.891,-0.5073202514648437,0.6431026458740234
2017.09.25_-33.864_114.988,-0.4978323745727539,0.5088227462768554
2017.10.22_-35.446_138.322,-1.002825698852539,1.206549072265625
2017.10.28_-32.788_152.08,-0.8730878448486328,1.0808245849609375
2017.10.31_-19.136_146.842,-1.8155152893066406,1.923305206298828
2017.11.13_-33.465_151.435,-0.8683502197265625,1.0624525451660156
2018.01.05_-33.864_114.977,-0.4978323745727539,0.5088227462768554
2018.01.13_-34.494_150.938,-0.8555808258056641,1.0318485260009767
2018.01.14_-14.668_145.464,-1.4198112487792969,1.4805747985839843
2018.02.01_-32.595_115.633,-0.43359607696533203,0.4594403076171875
2018.02.14_-26.681_153.122,-0.941897201538086,1.2162120056152343
2018.02.15_-34.682_150.851,-0.8550900268554688,1.027861328125
2018.02.17_-38.356_145.248,-0.8191699981689453,0.7620406341552735
2018.02.23_-33.992_151.238,-0.8590452575683594,1.0404325103759766
2018.03.09_-38.368_144.285,-1.4305735778808595,1.2872817993164063
2018.03.09_-38.537_143.972,-1.3293061828613282,1.203362274169922
2018.03.14_-31.85_115.755,-0.4369647216796875,0.4655389404296875
2018.04.15_-33.875_114.986,-0.4978323745727539,0.5088227462768554
2018.04.15_-33.961_115.077,-0.5069694137573242,0.5164125823974609
2018.04.24_-33.864_114.977,-0.4978323745727539,0.5088227462768554
2018.04.25_-28.8_153.583,-0.8868402099609375,1.1673131561279297
2018.04.25_-33.977_114.986,-0.5069694137573242,0.5164125823974609
2018.05.09_-28.834_153.605,-0.8868402099609375,1.1673131561279297
2018.05.24_-16.918_145.774,-1.4884945678710937,1.5454592895507813
2018.06.03_-28.842_153.602,-0.8868402099609375,1.1673131561279297
2018.06.08_-30.069_153.195,-0.8833928680419922,1.141236572265625
2018.10.08_-21.981_152.473,-1.1063570404052734,1.4245571899414062
2018.10.13_-31.776_115.675,-0.4383910369873047,0.4657600784301758
2018.10.19_-32.767_152.124,-0.8724609375,1.081038818359375
2018.10.24_-34.162_115.189,-0.5179893112182617,0.5272737121582032
2018.11.05_-20.25_148.933,-1.7719540405273437,2.2005413818359374
2018.11.07_-28.863_153.594,-0.8866371154785156,1.1665674591064452
2018.11.11_-32.604_115.63,-0.43359607696533203,0.4594403076171875
2018.11.17_-34.77_150.813,-0.8547678375244141,1.0267119598388672
2018.11.18_-12.182_136.782,-1.5030288696289062,1.2797521209716798
2018.12.09_-30.666_152.732,-0.8763770294189454,1.129675064086914
2019.01.10_-20.346_148.957,-2.0532640075683593,2.549216613769531
2019.01.14_-31.982_115.761,-0.435899543762207,0.46491676330566406
2019.02.04_-30.5_153.017,-0.8764799499511718,1.1311502838134766
2019.02.17_-28.634_153.6,-0.8891409301757812,1.1658721160888672
2019.03.25_-19.674_149.175,-1.4528083801269531,1.7727986145019532
2019.04.27_-31.889_152.444,-0.8732811737060547,1.1130268096923828
2019.05.14_-24.609_152.13,-1.4179087829589845,1.706182403564453
2019.06.05_-28.8_153.583,-0.8868402099609375,1.1673131561279297
2019.06.06_-43.652_146.277,-0.6001605987548828,0.4708928680419922
2019.07.09_-26.799_153.133,-0.9471244049072266,1.2240269470214844
2019.07.28_-11.857_143.282,-1.8282405090332032,2.0274925231933594
2019.09.07_-31.725_115.725,-0.4383910369873047,0.4657600784301758
2019.09.28_-12.379_130.842,-4.132479248046875,3.7435256958007814
2019.10.05_-31.479_152.93,-0.8706361389160157,1.1227922058105468
2019.10.17_-27.061_153.201,-1.0650754547119141,1.34294189453125
2019.10.29_-20.268_148.717,-1.6869923400878906,2.078521423339844
2019.11.23_-24.917_152.483,-1.5625369262695312,1.8299913024902343
2019.11.30_-24.831_152.459,-1.4850363159179687,1.7590695190429688
2019.12.06_-21.931_114.124,-1.1290065002441407,1.0752294921875
2019.12.30_-23.295_151.708,-1.6995758056640624,2.016080017089844
2020.01.02_-33.861_121.891,-0.5073202514648437,0.6431026458740234
2020.01.05_-33.922_121.903,-0.5073202514648437,0.6431026458740234
2020.01.07_-23.295_151.708,-1.6995758056640624,2.016080017089844
2020.01.17_-34.534_150.875,-0.8554039764404296,1.0306138610839843
