state,Date_Location,height_high_tide_max,height_high_tide_min,height_high_tide_mean
HIGH TIDE,2010.01.22_-38.15_144.362,0.491433978626852,0.2975596799652768,0.39449682929606444
HIGH TIDE,2010.01.27_-20.918_142.703,1.4989120905135696,1.4989120905135696,1.4989120905135696
HIGH TIDE,2010.02.06_-29.43_153.363,0.5529638823869892,0.20360016469087375,0.3782820235389315
HIGH TIDE,2010.02.11_-33.68_151.314,0.6401284257478818,0.2381624712425561,0.4391454484952189
HIGH TIDE,2010.02.13_-20.35_148.932,1.9072377752846585,1.1174859180380905,1.5123618466613746
HIGH TIDE,2010.05.18_-31.315_152.977,0.2518748061478895,0.2518748061478895,0.2518748061478895
HIGH TIDE,2010.06.06_-35.017_116.862,0.12053524916776981,-0.06805034111501686,0.026242454026376476
HIGH TIDE,2010.08.08_-31.186_152.913,0.9567506499522125,0.2824822694060189,0.6196164596791157
HIGH TIDE,2010.08.10_-19.209_146.768,1.8537549947191616,1.0449587901660748,1.4493568924426183
HIGH TIDE,2010.08.17_-33.861_114.986,0.2077485694553813,0.2077485694553813,0.2077485694553813
HIGH TIDE,2010.09.13_-31.253_146.921,0.6972036494551407,0.2581230571145125,0.47766335328482656
HIGH TIDE,2010.10.09_-30.081_153.196,0.9480745053225247,0.5836453204245272,0.765859912873526
HIGH TIDE,2010.10.23_-30.828_115.188,0.2783090110485371,-0.03475405317660175,0.12177747893596769
HIGH TIDE,2010.11.12_-32.204_115.678,0.19496198467415465,0.19496198467415465,0.19496198467415465
HIGH TIDE,2011.01.03_-33.653_115.345,0.40575275516196546,0.40575275516196546,0.40575275516196546
HIGH TIDE,2011.01.20_-28.277_153.573,1.0691929067494188,0.4345107373918751,0.7518518220706469
HIGH TIDE,2011.02.12_-21.931_114.124,0.5405345394930432,0.11233986760439751,0.32643720354872036
HIGH TIDE,2011.02.13_-26.407_153.105,0.5097506702127327,0.12561639194829877,0.3176835310805157
HIGH TIDE,2011.02.17_-34.727_135.158,0.5750286123163684,0.0400333749637517,0.30753099364006004
HIGH TIDE,2011.02.28_-20.918_142.703,1.3334196677752606,1.3334196677752606,1.3334196677752606
HIGH TIDE,2011.03.10_-28.652_153.628,0.32834476584199657,0.32834476584199657,0.32834476584199657
HIGH TIDE,2011.03.16_-32.679_152.176,0.6879414046366844,0.3519771383255716,0.519959271481128
HIGH TIDE,2011.03.23_-31.844_152.727,0.4844796361870814,0.4844796361870814,0.4844796361870814
HIGH TIDE,2011.08.28_-18.693_146.52,1.728909103870762,1.0306936542120748,1.3798013790414183
HIGH TIDE,2011.09.04_-33.543_115.039,0.2295942848760534,0.2295942848760534,0.2295942848760534
HIGH TIDE,2011.10.09_-31.994_115.751,0.11762026201058992,0.07289333786476646,0.09525679993767819
HIGH TIDE,2011.10.19_-37.89_144.985,0.4189797373849558,0.34020554616879545,0.37959264177687563
HIGH TIDE,2011.10.22_-32.006_115.507,0.1168487741296302,0.06150120287560499,0.0891749885026176
HIGH TIDE,2011.11.28_-26.481_153.096,1.02652986185986,0.2994673145512475,0.6629985882055537
HIGH TIDE,2011.12.02_-28.726_153.598,0.507943708781893,0.23020205754616604,0.36907288316402953
HIGH TIDE,2011.12.07_-33.95_151.244,0.5817290304811633,0.2432536256112828,0.41249132804622307
HIGH TIDE,2011.12.11_-29.479_153.359,0.8568401591707211,0.28928701052278843,0.5730635848467548
HIGH TIDE,2012.01.02_-28.317_153.533,0.3577113132702997,0.26295597252592007,0.3103336428981099
HIGH TIDE,2012.01.03_-33.461_151.438,0.4329414191138489,0.16769477701539967,0.3003180980646243
HIGH TIDE,2012.01.18_-33.02_151.709,0.628909967338919,0.25945460604291865,0.44418228669091886
HIGH TIDE,2012.02.06_-26.757_153.126,0.888155900990587,0.3946789499190391,0.6414174254548131
HIGH TIDE,2012.02.25_-32.616_152.314,0.5527248688972238,0.5527248688972238,0.5527248688972238
HIGH TIDE,2012.03.06_-37.821_144.958,0.31938570995921056,0.3155176182594932,0.3174516641093519
HIGH TIDE,2012.03.20_-28.053_153.441,0.7448421428133356,0.5293690832764949,0.6371056130449153
HIGH TIDE,2012.03.22_-27.71_114.165,0.17882543069834675,-0.09526985978849624,0.06669272682706866
HIGH TIDE,2012.03.31_-33.467_115.56,0.21091817185808523,0.18025560936683377,0.19558689061245949
HIGH TIDE,2012.04.11_-35.237_136.897,0.4703846687439895,-0.012045243766054372,0.22916971248896756
HIGH TIDE,2012.06.03_-33.02_151.709,0.9832068898739805,0.4437276733241473,0.7134672815990639
HIGH TIDE,2012.06.12_-38.619_142.996,0.3033349327123339,0.12458211163886806,0.213958522175601
HIGH TIDE,2012.06.20_-31.779_115.733,0.3208620331165121,0.3208620331165121,0.3208620331165121
HIGH TIDE,2012.06.22_-43.63_146.79,0.26252374057761896,0.26252374057761896,0.26252374057761896
HIGH TIDE,2012.07.07_-38.283_144.6,1.146923124789542,0.7667429052890349,0.9568330150392884
HIGH TIDE,2012.07.14_-30.828_115.188,0.21901276614282675,0.21901276614282675,0.21901276614282675
HIGH TIDE,2012.07.31_-32.797_134.211,0.7300711421444583,0.08546780050595476,0.4077694713252066
HIGH TIDE,2012.08.11_-31.76_115.733,0.17457541651380298,0.17457541651380298,0.17457541651380298
HIGH TIDE,2012.10.02_-31.779_115.733,0.23444912334503215,-0.025265938296356427,0.10459159252433786
HIGH TIDE,2012.11.27_-26.682_153.118,0.8042293183857563,0.3692448987598571,0.5867371085728067
HIGH TIDE,2012.12.02_-35.272_150.516,0.6528696292247842,0.6528696292247842,0.6528696292247842
HIGH TIDE,2012.12.19_-31.878_115.752,0.10585569322564697,0.10585569322564697,0.10585569322564697
HIGH TIDE,2012.12.28_-31.735_152.792,0.7940846508696027,0.28962858414868353,0.541856617509143
HIGH TIDE,2012.12.30_-33.746_151.304,0.753255864099738,0.3195613734651341,0.5364086187824361
HIGH TIDE,2013.01.05_-20.385_116.876,1.2644157222814607,1.0696975942684745,1.1670566582749675
HIGH TIDE,2013.01.21_-26.807_153.132,0.4834335933607446,0.18573025329059134,0.33458192332566794
HIGH TIDE,2013.01.25_-26.365_152.968,0.8134647016645226,0.33303802930112847,0.5732513654828255
HIGH TIDE,2013.01.26_-38.385_141.565,0.4200697350241828,-0.0460755036605374,0.1869971156818227
HIGH TIDE,2013.03.10_-28.802_114.619,0.23033791857072333,-0.017698030006979653,0.09358293621415713
HIGH TIDE,2013.04.02_-31.951_115.86,0.24268249891724547,0.24268249891724547,0.24268249891724547
HIGH TIDE,2013.04.21_-31.844_152.727,0.47926489166252767,0.39016023122810256,0.4347125614453151
HIGH TIDE,2013.04.28_-30.157_153.15,0.9760036917339804,0.4831864650106278,0.7295950783723041
HIGH TIDE,2013.06.06_-35.071_150.783,0.6605571396089169,0.2648249607101181,0.4626910501595175
HIGH TIDE,2013.07.02_-38.474_145.022,0.9098501838836425,0.8143111268986544,0.8620806553911484
HIGH TIDE,2013.08.25_-31.253_146.921,0.5887449624323662,0.43957911692412766,0.5141620396782469
HIGH TIDE,2013.10.24_-33.71_151.303,0.5727254245722037,0.2402939978037808,0.40650971118799223
HIGH TIDE,2013.10.26_-31.812_115.709,-0.13660102303355248,-0.13660102303355248,-0.13660102303355248
HIGH TIDE,2013.10.28_-22.096_113.889,0.22171002105357754,0.13191293096471457,0.17681147600914604
HIGH TIDE,2013.11.12_-31.878_115.752,0.12193982019333875,0.010505469238253826,0.0662226447157963
HIGH TIDE,2013.11.23_-33.864_114.988,0.21906175543318496,0.21906175543318496,0.21906175543318496
HIGH TIDE,2013.11.30_-30.238_153.152,0.6919863087433441,0.4488201708471236,0.5704032397952339
HIGH TIDE,2013.12.05_-31.454_152.931,1.0547209288501105,0.4252843070761712,0.7400026179631408
HIGH TIDE,2014.01.26_-33.529_151.308,0.5728993470826067,0.26183089620165884,0.4173651216421328
HIGH TIDE,2014.02.08_-35.152_137.685,0.39853269980294753,0.14297483920364648,0.270753769503297
HIGH TIDE,2014.03.12_-31.479_152.93,0.548259775507556,0.282293377841714,0.415276576674635
HIGH TIDE,2014.03.18_-28.8_153.583,0.6905492469920954,0.6543294734523265,0.672439360222211
HIGH TIDE,2014.03.18_-38.368_144.285,0.7309537807052492,0.6633774366652738,0.6971656086852616
HIGH TIDE,2014.03.29_-32.607_115.64,0.13813255921191017,0.09638042963968198,0.11725649442579608
HIGH TIDE,2014.04.03_-36.736_149.967,0.3646999042651662,0.3646999042651662,0.3646999042651662
HIGH TIDE,2014.05.14_-34.333_135.75,0.7207335413724361,0.15501945855272337,0.4378764999625797
HIGH TIDE,2014.05.22_-32.771_151.999,0.598882543581467,0.4306819474787624,0.5147822455301146
HIGH TIDE,2014.05.27_-27.997_153.42,0.8714635699019313,0.4324730321438345,0.651968301022883
HIGH TIDE,2014.06.01_-34.77_150.813,0.6405859141956867,0.26392681496783416,0.45225636458176044
HIGH TIDE,2014.06.09_-35.631_138.467,0.267076966616725,-0.10454845233416483,0.07455229833007374
HIGH TIDE,2014.06.17_-17.947_122.231,3.757852496788773,3.5217229551555325,3.6397877259721527
HIGH TIDE,2014.06.18_-35.514_138.708,0.3947265948188035,-0.2586893227170283,0.0659707418353676
HIGH TIDE,2014.09.09_-28.64_153.627,0.9855946829955463,0.7116018419564761,0.8485982624760112
HIGH TIDE,2014.10.02_-33.836_121.984,0.19058915693078923,0.19058915693078923,0.19058915693078923
HIGH TIDE,2014.10.11_-33.584_115.09,0.2518305985027222,-0.17281956459927217,-0.006854564795279443
HIGH TIDE,2014.10.17_-33.465_151.435,0.4230473247267446,0.1899623722259178,0.3065048484763312
HIGH TIDE,2014.10.30_-31.992_152.559,0.6681464285042112,0.26945637117732185,0.4688013998407665
HIGH TIDE,2014.11.10_-30.19_153.15,0.8141608344366799,0.8141608344366799,0.8141608344366799
HIGH TIDE,2014.11.19_-32.052_115.755,0.2262057777664607,-0.04488663455805707,0.09065957160420182
HIGH TIDE,2014.11.29_-32.604_115.63,0.10613441322960056,0.08508291545588181,0.09560866434274118
HIGH TIDE,2014.12.15_-16.191_145.699,0.46382924008144016,0.18340634597434613,0.3236177930278932
HIGH TIDE,2014.12.28_-38.199_147.403,0.29261582484158666,0.18683083143939552,0.23972332814049108
HIGH TIDE,2014.12.29_-35.164_150.65,0.4821886929946574,0.4375754756362193,0.4598820843154383
HIGH TIDE,2015.01.16_-35.32_150.476,0.5176004928021349,0.23162914496716672,0.3746148188846508
HIGH TIDE,2015.01.17_-33.052_151.668,0.6487412049531247,0.2839935324378252,0.46636736869547496
HIGH TIDE,2015.01.24_-35.234_150.53,0.777348990943248,0.777348990943248,0.777348990943248
HIGH TIDE,2015.01.30_-27.989_153.426,0.6493598255792816,0.24387096533113667,0.4466153954552091
HIGH TIDE,2015.02.05_-32.947_151.76,0.7357025210089276,0.4194878649620089,0.5775951929854682
HIGH TIDE,2015.02.08_-28.719_153.612,0.6271769209564154,0.6271769209564154,0.6271769209564154
HIGH TIDE,2015.02.09_-33.37_151.486,0.47977687350175613,0.4393464654497783,0.4595616694757672
HIGH TIDE,2015.03.11_-28.644_153.615,0.557823118756877,0.3879177197591554,0.4728704192580162
HIGH TIDE,2015.04.11_-35.804_150.226,0.5510720547746243,0.24457730134074704,0.3978246780576857
HIGH TIDE,2015.04.24_-28.634_153.6,0.19712954010425862,0.19712954010425862,0.19712954010425862
HIGH TIDE,2015.04.25_-34.914_135.686,0.3371948898079866,0.06964960961434034,0.2034222497111635
HIGH TIDE,2015.05.03_-32.011_152.563,0.7187743631067787,0.45118731704665876,0.5849808400767187
HIGH TIDE,2015.06.24_-34.962_117.351,0.10675233544601874,0.10675233544601874,0.10675233544601874
HIGH TIDE,2015.06.25_-32.006_115.507,0.09038147876488889,0.09038147876488889,0.09038147876488889
HIGH TIDE,2015.06.30_-29.437_153.365,0.8455798773806706,0.32395216780739367,0.5847660225940321
HIGH TIDE,2015.07.02_-28.854_153.587,0.9859898793310339,0.37606856343474476,0.6810292213828893
HIGH TIDE,2015.07.03_-28.8_153.583,1.011060430646696,0.4002245680521948,0.7056424993494453
HIGH TIDE,2015.07.23_-38.251_141.806,0.2587538100532789,0.1116014299499745,0.1851776200016267
HIGH TIDE,2015.07.25_-42.643_147.978,0.3545754003811873,0.11321165826509462,0.23389352932314095
HIGH TIDE,2015.07.31_-29.109_153.422,1.0450224437795823,0.4411482700317219,0.7430853569056521
HIGH TIDE,2015.08.22_-31.479_152.93,0.43761548949245205,0.3069161139457068,0.3722658017190794
HIGH TIDE,2015.09.04_-32.068_152.515,0.658948686732902,0.658948686732902,0.658948686732902
HIGH TIDE,2015.09.08_-33.37_151.486,0.5918151266795271,0.21970555372586367,0.40576034020269536
HIGH TIDE,2015.09.26_-17.229_146.094,1.399816473737822,0.8820442666069696,1.1409303701723958
HIGH TIDE,2015.10.07_-32.604_115.63,0.10952364331803928,0.04241337069355194,0.08590534714259411
HIGH TIDE,2015.11.10_-28.854_153.587,0.6994675338973475,0.47224731769509254,0.58585742579622
HIGH TIDE,2015.12.13_-33.031_151.56,0.8322054641184496,0.35885056496755974,0.5955280145430046
HIGH TIDE,2015.12.21_-33.891_151.277,0.6189225387534444,0.42098510386999555,0.51995382131172
HIGH TIDE,2016.01.02_-23.153_150.905,1.0529826194877256,0.9059141885215295,0.9794484040046276
HIGH TIDE,2016.01.11_-26.807_153.134,1.0262854519546645,0.45300844194354467,0.7396469469491046
HIGH TIDE,2016.02.04_-33.098_151.658,0.5246558629933483,0.20870045003015647,0.3666781565117524
HIGH TIDE,2016.02.05_-27.532_153.463,0.6871925140429889,0.27864626667680836,0.4829193903598986
HIGH TIDE,2016.02.10_-40.93_144.62,0.47175586291259336,0.1606951935443296,0.3162255282284615
HIGH TIDE,2016.03.03_-37.033_139.741,0.1621849772262351,0.1090621085217217,0.13414222097771455
HIGH TIDE,2016.03.28_-34.05_151.157,0.33840497890700993,0.33840497890700993,0.33840497890700993
HIGH TIDE,2016.03.30_-34.656_150.856,0.4921102288387543,0.21345295921097204,0.3527815940248632
HIGH TIDE,2016.04.19_-28.641_153.612,0.5796988902931495,0.5712379791724479,0.5754684347327987
HIGH TIDE,2016.05.31_-32.579_115.654,0.09962606488477782,-0.006582842830473448,0.03857452203731942
HIGH TIDE,2016.06.02_-28.265_153.578,0.8256631582671267,0.5820818724117695,0.7038725153394481
HIGH TIDE,2016.06.05_-31.69_115.706,0.3576887266898789,0.3576887266898789,0.3576887266898789
HIGH TIDE,2016.07.04_-16.744_145.671,1.3097464357360482,0.6130670725269056,0.9614067541314769
HIGH TIDE,2016.07.20_-27.935_153.433,0.9367972418280519,0.350702760941592,0.643750001384822
HIGH TIDE,2016.07.23_-42.989_147.522,0.3789933407561965,0.17229809814016148,0.275645719448179
HIGH TIDE,2016.07.26_-28.834_153.605,0.6406057349647144,0.5065961285606164,0.5736009317626654
HIGH TIDE,2016.07.28_-35.027_117.884,0.19488950214185966,0.19488950214185966,0.19488950214185966
HIGH TIDE,2016.09.05_-33.693_114.986,0.04319455470077958,0.04319455470077958,0.04319455470077958
HIGH TIDE,2016.09.15_-33.321_115.638,0.273742836349854,0.0489675006803597,0.16135516851510687
HIGH TIDE,2016.09.15_-38.367_144.285,0.5868342653321847,0.4295910315855347,0.5082126484588597
HIGH TIDE,2016.09.17_-38.285_144.459,0.7516055704631699,0.7516055704631699,0.7516055704631699
HIGH TIDE,2016.09.26_-28.873_153.59,0.6942873947106498,0.27542666304380387,0.4848570288772268
HIGH TIDE,2016.10.12_-28.834_153.605,0.6856261212247792,0.3230362590889042,0.5043311901568417
HIGH TIDE,2016.10.15_-26.801_153.141,0.8968849638819261,0.8001529937795495,0.8485189788307378
HIGH TIDE,2016.10.24_-28.702_153.614,0.5987714176222901,0.22855547828944164,0.4136634479558659
HIGH TIDE,2016.11.28_-38.268_144.629,0.46270343103180905,0.46270343103180905,0.46270343103180905
HIGH TIDE,2016.12.01_-32.313_152.518,0.768279241601278,0.31002964056429305,0.5391544410827855
HIGH TIDE,2016.12.06_-36.888_149.906,0.5168056445802744,0.2656671030198944,0.3912363738000844
HIGH TIDE,2016.12.14_-31.878_115.752,0.39187661681891583,0.39187661681891583,0.39187661681891583
HIGH TIDE,2017.01.03_-36.888_149.906,0.6159657385940328,0.3287936479041095,0.47237969324907114
HIGH TIDE,2017.01.13_-22.042_149.484,4.351481147693988,3.2626368095290545,3.807058978611521
HIGH TIDE,2017.02.17_-18.236_146.326,0.21043160437245675,0.0759693554814503,0.12458538014439444
HIGH TIDE,2017.02.24_-32.579_115.654,0.2807677401867284,-0.00882302574926951,0.13597235721872944
HIGH TIDE,2017.02.25_-31.954_115.862,0.2797119332920492,-0.021513819230850936,0.12909905703059912
HIGH TIDE,2017.03.19_-34.072_150.718,0.4666053851214444,0.21293322881829138,0.3397693069698679
HIGH TIDE,2017.04.02_-27.312_153.345,1.0667967553591058,0.5779835449557295,0.8223901501574176
HIGH TIDE,2017.04.17_-33.832_121.997,0.32556516691452875,0.32556516691452875,0.32556516691452875
HIGH TIDE,2017.05.06_-12.649_141.847,0.3027666142419405,0.25743535587831184,0.28010098506012615
HIGH TIDE,2017.05.27_-29.109_153.422,1.09052591008874,0.4998318740708397,0.7951788920797898
HIGH TIDE,2017.06.10_-38.474_145.022,0.926359373244196,0.926359373244196,0.926359373244196
HIGH TIDE,2017.06.11_-33.315_115.637,0.3290363406786573,-0.21173767145130815,0.05864933461367457
HIGH TIDE,2017.07.14_-31.929_115.755,0.18188739627855458,-0.031240272428455795,0.0753235619250494
HIGH TIDE,2017.09.10_-20.622_117.184,2.3976243900516416,2.2195289473595032,2.308576668705572
HIGH TIDE,2017.09.10_-29.412_153.365,0.6748889558072039,0.5828935124256344,0.6288912341164191
HIGH TIDE,2017.09.14_-33.861_121.891,0.18499112074419483,0.18499112074419483,0.18499112074419483
HIGH TIDE,2017.09.25_-33.864_114.988,0.20261850147874888,-0.07567033048833498,0.06347408549520694
HIGH TIDE,2017.10.22_-35.446_138.322,1.049582366656553,0.6526170850162843,0.8510997258364186
HIGH TIDE,2017.10.28_-32.788_152.08,0.4365106759868273,0.15086943021960064,0.29369005310321394
HIGH TIDE,2017.10.31_-19.136_146.842,1.2108205970204526,0.7101348391697107,0.9604777180950816
HIGH TIDE,2017.11.13_-33.465_151.435,0.5198476439808835,0.40398887785353865,0.46191826091721105
HIGH TIDE,2018.01.13_-34.494_150.938,0.5755111471986509,0.22077390824404905,0.39814252772135
HIGH TIDE,2018.01.14_-14.668_145.464,0.8402990659734347,0.3628538941188697,0.6015764800461523
HIGH TIDE,2018.02.01_-32.595_115.633,0.3409735060165211,0.3409735060165211,0.3409735060165211
HIGH TIDE,2018.02.14_-26.681_153.122,0.8254586859447456,0.38948641437597464,0.6074725501603602
HIGH TIDE,2018.02.15_-34.682_150.851,0.7035548307384185,0.36434918847235587,0.5339520096053871
HIGH TIDE,2018.02.17_-38.356_145.248,0.4391119036157808,0.1993243827765631,0.3192181431961719
HIGH TIDE,2018.02.23_-33.992_151.238,0.5206895142009246,0.309001629031318,0.4148455716161213
HIGH TIDE,2018.03.09_-38.368_144.285,0.889015349970162,0.8387135743516579,0.86386446216091
HIGH TIDE,2018.03.09_-38.537_143.972,0.8128587511145885,0.7590667206653577,0.7859627358899731
HIGH TIDE,2018.03.14_-31.85_115.755,0.22061096832222898,0.008823493124794602,0.1147172307235118
HIGH TIDE,2018.04.15_-33.875_114.986,0.1521139814625023,0.07653879492937128,0.1143263881959368
HIGH TIDE,2018.04.15_-33.961_115.077,0.15523919278951,0.07734232793933978,0.1162907603644249
HIGH TIDE,2018.04.24_-33.864_114.977,0.1578908543517022,0.12462890536542344,0.1412598798585628
HIGH TIDE,2018.04.25_-28.8_153.583,0.6892817983340905,0.4098271493325258,0.5495544738333081
HIGH TIDE,2018.04.25_-33.977_114.986,0.13901735101859247,0.0963250782061789,0.1176712146123857
HIGH TIDE,2018.05.09_-28.834_153.605,0.48242399735711217,0.2249947312994962,0.3537093643283042
HIGH TIDE,2018.05.24_-16.918_145.774,0.9384954875431711,0.6079056350637398,0.7732005613034555
HIGH TIDE,2018.06.03_-28.842_153.602,0.6636211435490955,0.1862738096763549,0.4249474766127252
HIGH TIDE,2018.06.08_-30.069_153.195,0.45327226561051104,0.38552440606627547,0.41939833583839325
HIGH TIDE,2018.10.08_-21.981_152.473,1.059670151310184,0.810730609065884,0.935200380188034
HIGH TIDE,2018.10.13_-31.776_115.675,0.24574570531338302,-0.1181214163097342,0.0638121445018244
HIGH TIDE,2018.10.19_-32.767_152.124,0.47155862100731816,0.22291790589247332,0.3472382634498957
HIGH TIDE,2018.10.24_-34.162_115.189,0.2237788096612847,0.05216845108466502,0.13797363037297486
HIGH TIDE,2018.11.05_-20.25_148.933,1.538969369375195,1.4749373596028192,1.5069533644890072
HIGH TIDE,2018.11.07_-28.863_153.594,0.832718955303798,0.5832851528564984,0.7080020540801482
HIGH TIDE,2018.11.11_-32.604_115.63,0.2805998794350436,-0.19316678117571612,-0.011047442618640676
HIGH TIDE,2018.11.17_-34.77_150.813,0.39453078642047273,0.256735186399685,0.3256329864100789
HIGH TIDE,2018.11.18_-12.182_136.782,0.48233418458276633,0.4051694738505524,0.44375182921665934
HIGH TIDE,2018.12.09_-30.666_152.732,0.8307300273924871,0.2770960712817492,0.5539130493371182
HIGH TIDE,2019.01.10_-20.346_148.957,1.4405862884177236,0.6085139697980221,1.024550129107873
HIGH TIDE,2019.01.14_-31.982_115.761,0.11331199684240893,0.11331199684240893,0.11331199684240893
HIGH TIDE,2019.02.04_-30.5_153.017,0.7985034941495358,0.3358222314741049,0.5671628628118204
HIGH TIDE,2019.02.17_-28.634_153.6,0.8983246118569153,0.3828767028346521,0.6406006573457836
HIGH TIDE,2019.03.25_-19.674_149.175,0.8427821505283831,0.4035919846098717,0.6231870675691275
HIGH TIDE,2019.04.27_-31.889_152.444,0.4788801070902496,0.1395238233582779,0.30920196522426374
HIGH TIDE,2019.05.14_-24.609_152.13,1.0977731274304958,0.8338356574953488,0.9658043924629223
HIGH TIDE,2019.06.05_-28.8_153.583,0.9689487471719324,0.3438958842279771,0.6564223156999547
HIGH TIDE,2019.06.06_-43.652_146.277,0.3522094348231194,0.3522094348231194,0.3522094348231194
HIGH TIDE,2019.07.09_-26.799_153.133,0.7409974332300373,0.43013151468614685,0.5855644739580921
HIGH TIDE,2019.07.28_-11.857_143.282,1.0715979412522427,0.42808332872397803,0.7498406349881104
HIGH TIDE,2019.09.07_-31.725_115.725,0.18197705962871327,0.18197705962871327,0.18197705962871327
HIGH TIDE,2019.09.28_-12.379_130.842,3.0953254375518675,2.874117936590021,2.9847216870709445
HIGH TIDE,2019.10.05_-31.479_152.93,0.5675780004573142,0.17214507662440853,0.36986153854086135
HIGH TIDE,2019.10.17_-27.061_153.201,0.81932863469182,0.46137000769519554,0.6403493211935078
HIGH TIDE,2019.10.29_-20.268_148.717,1.5891309222924614,0.9636789603093421,1.2764049413009018
HIGH TIDE,2019.11.23_-24.917_152.483,1.2509923560782665,1.087585363125983,1.169288859602125
HIGH TIDE,2019.11.30_-24.831_152.459,1.1719073333037942,0.3816056995603703,0.7767565164320822
HIGH TIDE,2019.12.06_-21.931_114.124,0.3409585061636406,0.1357739441886093,0.23836622517612494
HIGH TIDE,2019.12.30_-23.295_151.708,1.2215487377837786,1.2215487377837786,1.2215487377837786
HIGH TIDE,2020.01.02_-33.861_121.891,0.24713633992572356,-0.026356740904087617,0.11038979951081797
HIGH TIDE,2020.01.05_-33.922_121.903,0.22908201053847033,-0.09539961927215695,0.06684119563315669
HIGH TIDE,2020.01.07_-23.295_151.708,1.0891382252806303,0.6527208421461808,0.8709295337134055
HIGH TIDE,2020.01.17_-34.534_150.875,0.5122224397660555,0.44839386715115903,0.4803081534586073
